seed,method,next_count,decision,risk,bank_risk,stopping_threshold,continue_collapsed,long_continue_collapsed,actual_collapsed,actual_score,decision_latency_seconds,generation_latency_seconds,prediction_invocation_id,applied_vla_motor_steps,diagnostic_technical_failure
68020,acwm,1,place,0.0445192624728823,,0.5,False,False,False,1,2.79643391800073,1.6104555779993461,dd23f312-20a1-4299-85ef-fe4c54d97611,72,
68020,acwm,2,place,0.04901254126703945,,0.5,False,False,False,2,2.877966418000142,1.7210780879995582,172a52de-0090-4a87-91cb-a8d26d09b8d7,72,
68020,acwm,3,place,0.05744243556681235,,0.5,False,False,False,3,2.7822053339996273,1.676983520000249,4bee0271-142e-42b9-8c88-5c9071e1de84,72,
68020,acwm,4,place,0.057468311776143616,,0.5,False,False,False,4,2.7780722929992407,1.7090733350005394,7e0707a2-b1cd-4bc3-bdca-cac2c15c967f,72,
68020,acwm,5,place,0.12600937232796008,,0.5,False,False,False,5,2.877306958999725,1.7042918440001813,030e2066-c74e-4f8b-96d8-3467ebcfe957,72,
68020,acwm,6,place,0.07609712894777265,,0.5,False,False,False,6,2.846689459999652,1.715604431000429,1de90ef4-6d87-452e-893b-16dfc0ca8174,72,
68020,acwm,7,place,0.05170258001889949,,0.5,False,False,False,7,2.7578153759995985,1.5409070490004524,9926279f-75cd-4e5d-beac-9d30500f0893,72,
68020,acwm,8,place,0.16567994223712332,,0.5,False,False,False,8,2.635758626000097,1.4435838939998575,0a6bb5ac-0736-4d0d-a606-63e1f19d66e5,72,
68020,acwm,9,place,0.13484613876201978,,0.5,False,False,False,9,2.7885312099997464,1.67047093400015,24ee2bd4-8d0b-422c-adb7-186466c08a94,72,
68020,acwm,10,bank,0.6922792566475033,,0.5,True,True,False,9,2.6250432520000686,1.515557601999717,e7134eca-4188-44d2-9e8a-ffbbe2146f4e,0,
68021,vla,1,place,,,,False,False,False,1,9.169998520519584e-07,,,72,
68021,vla,2,place,,,,False,False,False,2,9.57999873207882e-07,,,72,
68021,vla,3,place,,,,False,False,False,3,6.669997674180195e-07,,,72,
68021,vla,4,place,,,,False,False,False,4,3.6669998735305853e-06,,,72,
68021,vla,5,place,,,,False,False,False,5,1.0000003385357559e-06,,,72,
68021,vla,6,place,,,,False,False,False,6,6.670006769127212e-07,,,72,
68021,vla,7,place,,,,False,False,False,7,7.079997885739431e-07,,,72,
68021,vla,8,place,,,,True,True,True,0,7.920007192296907e-07,,,72,
68021,rule,1,place,,,,False,False,False,1,1.0840003596968018e-06,,,72,
68021,rule,2,place,,,,False,False,False,2,1.0410003596916795e-06,,,72,
68021,rule,3,place,,,,False,False,False,3,9.169998520519584e-07,,,72,
68021,rule,4,place,,,,False,False,False,4,8.340002750628628e-07,,,72,
68021,rule,5,place,,,,False,False,False,5,1.0000003385357559e-06,,,72,
68021,rule,6,place,,,,False,False,False,6,7.91999809734989e-07,,,72,
68021,rule,7,place,,,,False,False,False,7,9.57999873207882e-07,,,72,
68021,rule,8,place,,,,True,True,True,0,8.750002962187864e-07,,,72,
68021,width_rule,1,place,,,,False,False,False,1,2.3330003386945464e-06,,,72,
68021,width_rule,2,place,,,,False,False,False,2,2.0000006770715117e-06,,,72,
68021,width_rule,3,place,,,,False,False,False,3,1.8330001694266684e-06,,,72,
68021,width_rule,4,place,,,,False,False,False,4,1.749999682942871e-06,,,72,
68021,width_rule,5,place,,,,False,False,False,5,1.708000127109699e-06,,,72,
68021,width_rule,6,place,,,,False,False,False,6,1.5000005078036338e-06,,,72,
68021,width_rule,7,bank,,,,False,False,False,6,1.6250005501206033e-06,,,0,
68021,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.12090050000006158,,,72,
68021,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.12420250000013766,,,72,
68021,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.1261731670001609,,,72,
68021,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.1304827080002724,,,72,
68021,extratrees,5,place,0.0021696528555431127,0.0,0.5,False,False,False,5,0.15284524999970017,,,72,
68021,extratrees,6,place,0.023506082302108752,0.003114429775034675,0.5,False,False,False,6,0.13933458400060772,,,72,
68021,extratrees,7,bank,0.8158915964571968,0.015273801905345488,0.5,False,False,False,6,0.11863970899958076,,,0,
68021,acwm,1,place,0.050677647649327216,,0.5,False,False,False,1,4.275556585000231,1.5958118759999707,faad2f6f-ac0a-45ea-b9a0-6b1e8967923b,72,
68021,acwm,2,place,0.06290116738822056,,0.5,False,False,False,2,2.65909696000017,1.6034090980001565,7d2f26c3-8c99-446e-98a8-03d90dfa3d26,72,
68021,acwm,3,place,0.03739423827010229,,0.5,False,False,False,3,2.9387687919997916,1.7150418230003197,9b0dcb92-afaf-4131-9be8-0020234e290d,72,
68021,acwm,4,place,0.028352194153559034,,0.5,False,False,False,4,2.9565774180000517,1.6360120489998735,03d9c244-346d-4fed-b718-ace1d22376da,72,
68021,acwm,5,place,0.14102752763427576,,0.5,False,False,False,5,2.580453292999664,1.519943338000303,58c4d183-7174-4044-aaec-81c58ead8351,72,
68021,acwm,6,place,0.1974156454357352,,0.5,False,False,False,6,2.820162750000236,1.7083942179997393,001c77e3-5927-4816-9dd9-7d5bd74c6903,72,
68021,acwm,7,bank,0.9711578847269509,,0.5,False,False,False,6,2.8105199179999545,1.5314209069993012,49efc385-69ab-4ce1-88d8-223154c7f6e4,0,
68022,vla,1,place,,,,False,False,False,1,7.500002539018169e-07,,,72,
68022,vla,2,place,,,,False,False,False,2,1.0000003385357559e-06,,,72,
68022,vla,3,place,,,,False,False,False,3,1.0409994501969777e-06,,,72,
68022,vla,4,place,,,,False,False,False,4,7.91999809734989e-07,,,72,
68022,vla,5,place,,,,False,False,False,5,6.669997674180195e-07,,,72,
68022,vla,6,place,,,,False,False,False,6,9.57999873207882e-07,,,72,
68022,vla,7,place,,,,False,False,False,7,6.66000232740771e-07,,,72,
68022,vla,8,place,,,,False,False,False,8,6.669997674180195e-07,,,72,
68022,vla,9,place,,,,False,True,False,9,7.499993444071151e-07,,,72,
68022,vla,10,place,,,,True,True,True,0,7.080006980686449e-07,,,72,
68022,rule,1,place,,,,False,False,False,1,1.041999894368928e-06,,,72,
68022,rule,2,place,,,,False,False,False,2,1.1250003808527254e-06,,,72,
68022,rule,3,place,,,,False,False,False,3,8.33999365568161e-07,,,72,
68022,rule,4,place,,,,False,False,False,4,8.750002962187864e-07,,,72,
68022,rule,5,place,,,,False,False,False,5,7.91999809734989e-07,,,72,
68022,rule,6,place,,,,False,False,False,6,9.57999873207882e-07,,,72,
68022,rule,7,place,,,,False,False,False,7,8.750002962187864e-07,,,72,
68022,rule,8,place,,,,False,False,False,8,1.0000003385357559e-06,,,72,
68022,rule,9,place,,,,False,True,False,9,1.1249994713580236e-06,,,72,
68022,rule,10,bank,,,,True,True,True,0,8.750002962187864e-07,,,0,
68022,width_rule,1,place,,,,False,False,False,1,2.0829993445659056e-06,,,72,
68022,width_rule,2,place,,,,False,False,False,2,1.749999682942871e-06,,,72,
68022,width_rule,3,place,,,,False,False,False,3,1.2919999790028669e-06,,,72,
68022,width_rule,4,place,,,,False,False,False,4,1.7090005712816492e-06,,,72,
68022,width_rule,5,place,,,,False,False,False,5,1.4170000213198364e-06,,,72,
68022,width_rule,6,place,,,,False,False,False,6,1.7920001482707448e-06,,,72,
68022,width_rule,7,place,,,,False,False,False,7,1.708000127109699e-06,,,72,
68022,width_rule,8,place,,,,False,False,False,8,1.6249996406259015e-06,,,72,
68022,width_rule,9,bank,,,,False,True,False,8,1.45800004247576e-06,,,0,
68022,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.14340941699992982,,,72,
68022,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.13681566699960968,,,72,
68022,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.16098904099999345,,,72,
68022,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.12524074999964796,,,72,
68022,extratrees,5,place,0.001916419386745796,0.0,0.5,False,False,False,5,0.1475267920004626,,,72,
68022,extratrees,6,place,0.05793389839811408,0.004186040628448256,0.5,False,False,False,6,0.13118708399997558,,,72,
68022,extratrees,7,place,0.011824833165895046,0.025492185117081543,0.5,False,False,False,7,0.1434015000004365,,,72,
68022,extratrees,8,place,0.008009659633027596,0.01689738688476253,0.5,False,False,False,8,0.13387558400063426,,,72,
68022,extratrees,9,bank,0.6059997597371286,0.029445647150995784,0.5,False,True,False,8,0.1390051250000397,,,0,
68022,acwm,1,place,0.0704417636150951,,0.5,False,False,False,1,2.799511043000166,1.6968097069993746,8f864076-47e9-4080-9c08-a9c4428584a3,72,
68022,acwm,2,place,0.08816846389412974,,0.5,False,False,False,2,2.862587834999431,1.7107615230006559,dae3c941-70ed-47a7-8b8e-43b7ac63cb9a,72,
68022,acwm,3,place,0.046021866119356554,,0.5,False,False,False,3,2.716477625999687,1.5230943609994938,49fe62ca-17d4-4100-9404-69049fddfb63,72,
68022,acwm,4,place,0.08453883405223135,,0.5,False,False,False,4,2.6099277100001927,1.5397347910002281,6fb6681f-e11e-4428-b72f-b040648fe54e,72,
68022,acwm,5,place,0.12447892420680068,,0.5,False,False,False,5,2.881033792999915,1.7246759950003252,240a8c3a-42f2-48a7-8a8f-c8645931ceae,72,
68022,acwm,6,place,0.11508210262927951,,0.5,False,False,False,6,2.853419333999227,1.7138112800003,0ed9f8c5-fa66-43a8-b999-896b23751da5,72,
68022,acwm,7,place,0.08718256672777955,,0.5,False,False,False,7,2.791328792999593,1.5581183300000703,495683e9-b825-4bfe-a1de-7f99f13c1bb8,72,
68022,acwm,8,place,0.07417113753201471,,0.5,False,False,False,8,2.866442460000144,1.645264904999749,422e9ff6-b2aa-491f-b822-ceaa4e183db8,72,
68022,acwm,9,place,0.04835389249113657,,0.5,False,True,False,9,2.8564424599999256,1.7019306670008518,e4893f97-c552-45d4-b19d-8e936ea14277,72,
68022,acwm,10,bank,0.7360474180793085,,0.5,True,True,True,0,2.795512750999478,1.7119923299997026,4d44e605-2d56-41c3-a7bb-0896253e53b1,0,
68023,vla,1,place,,,,False,False,False,1,9.57999873207882e-07,,,72,
68023,vla,2,place,,,,False,False,False,2,1.0000003385357559e-06,,,72,
68023,vla,3,place,,,,False,False,False,3,7.500002539018169e-07,,,72,
68023,vla,4,place,,,,False,False,False,4,7.080006980686449e-07,,,72,
68023,vla,5,place,,,,False,False,False,5,7.91999809734989e-07,,,72,
68023,vla,6,place,,,,False,False,False,6,8.33999365568161e-07,,,72,
68023,vla,7,place,,,,True,True,True,0,5.829997462569736e-07,,,72,
68023,rule,1,place,,,,False,False,False,1,1.3750004654866643e-06,,,72,
68023,rule,2,place,,,,False,False,False,2,1.1669999366858974e-06,,,72,
68023,rule,3,bank,,,,False,False,False,2,7.500002539018169e-07,,,0,
68023,width_rule,1,place,,,,False,False,False,1,2.5420004021725617e-06,,,72,
68023,width_rule,2,place,,,,False,False,False,2,1.8330001694266684e-06,,,72,
68023,width_rule,3,place,,,,False,False,False,3,1.45800004247576e-06,,,72,
68023,width_rule,4,place,,,,False,False,False,4,1.5409996194648556e-06,,,72,
68023,width_rule,5,place,,,,False,False,False,5,1.6670001059537753e-06,,,72,
68023,width_rule,6,place,,,,False,False,False,6,1.7500005924375728e-06,,,72,
68023,width_rule,7,bank,,,,True,True,False,6,1.5409996194648556e-06,,,0,
68023,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.13804958299988357,,,72,
68023,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.14894954100054747,,,72,
68023,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.12148433400034264,,,72,
68023,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.12067816700073308,,,72,
68023,extratrees,5,place,0.0018107476635514017,0.0018107476635514017,0.5,False,False,False,5,0.14611479199993482,,,72,
68023,extratrees,6,place,0.15791473469894993,0.0018107476635514017,0.5,False,False,False,6,0.15492983300009655,,,72,
68023,extratrees,7,bank,0.9545034096071626,0.12161049200790504,0.5,True,True,False,6,0.14099137500033976,,,0,
68023,acwm,1,place,0.04777030595060362,,0.5,False,False,False,1,2.8690617510001175,1.7202023149993693,84ded471-a289-40a2-bbd4-62b0480e75ea,72,
68023,acwm,2,place,0.03220453000387815,,0.5,False,False,False,2,2.7108042509998995,1.5666684130001158,46fe8cd0-fe23-4229-b286-b36487e93047,72,
68023,acwm,3,place,0.11052335479756084,,0.5,False,False,False,3,2.6700732089993835,1.5992335119999552,836dfad7-bf9e-4b88-8b17-588907ac0df8,72,
68023,acwm,4,place,0.05045149064980601,,0.5,False,False,False,4,2.9403016679998473,1.7102352349993453,3c249707-7618-4450-b355-068056f7cc0b,72,
68023,acwm,5,bank,0.9463964290627571,,0.5,False,False,False,4,2.8778697090001515,1.7086820430004082,2127cd77-b2d3-4260-8d4e-c22524bcec58,0,
68024,vla,1,place,,,,False,False,False,1,9.590003173798323e-07,,,72,
68024,vla,2,place,,,,False,False,False,2,8.340002750628628e-07,,,72,
68024,vla,3,place,,,,False,False,False,3,6.670006769127212e-07,,,72,
68024,vla,4,place,,,,False,False,False,4,8.329998308909126e-07,,,72,
68024,vla,5,place,,,,False,False,False,5,1.3750004654866643e-06,,,72,
68024,vla,6,place,,,,False,False,False,6,7.080006980686449e-07,,,72,
68024,vla,7,place,,,,False,False,False,7,7.91999809734989e-07,,,72,
68024,vla,8,place,,,,False,False,False,8,7.080006980686449e-07,,,72,
68024,vla,9,place,,,,False,False,False,9,5.840001904289238e-07,,,72,
68024,vla,10,place,,,,False,False,False,10,7.91999809734989e-07,,,72,
68024,rule,1,place,,,,False,False,False,1,1.1669999366858974e-06,,,72,
68024,rule,2,place,,,,False,False,False,2,1.1249994713580236e-06,,,72,
68024,rule,3,place,,,,False,False,False,3,1.0839994502021e-06,,,72,
68024,rule,4,place,,,,False,False,False,4,1.0000003385357559e-06,,,72,
68024,rule,5,place,,,,False,False,False,5,9.590003173798323e-07,,,72,
68024,rule,6,place,,,,False,False,False,6,1.1250003808527254e-06,,,72,
68024,rule,7,place,,,,False,False,False,7,8.750002962187864e-07,,,72,
68024,rule,8,place,,,,False,False,False,8,8.750002962187864e-07,,,72,
68024,rule,9,place,,,,False,False,False,9,1.0829999155248515e-06,,,72,
68024,rule,10,place,,,,False,False,False,10,1.0840003596968018e-06,,,72,
68024,width_rule,1,place,,,,False,False,False,1,1.9589997464208864e-06,,,72,
68024,width_rule,2,place,,,,False,False,False,2,1.7909997040987946e-06,,,72,
68024,width_rule,3,place,,,,False,False,False,3,1.583999619469978e-06,,,72,
68024,width_rule,4,place,,,,False,False,False,4,1.749999682942871e-06,,,72,
68024,width_rule,5,place,,,,False,False,False,5,1.5000005078036338e-06,,,72,
68024,width_rule,6,place,,,,False,False,False,6,1.8340006135986187e-06,,,72,
68024,width_rule,7,place,,,,False,False,False,7,1.6670001059537753e-06,,,72,
68024,width_rule,8,place,,,,False,False,False,8,1.6670001059537753e-06,,,72,
68024,width_rule,9,bank,,,,False,False,False,8,1.5000005078036338e-06,,,0,
68024,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.14035299999977724,,,72,
68024,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.14018291599950317,,,72,
68024,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.15334170799997082,,,72,
68024,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.12859462500000518,,,72,
68024,extratrees,5,place,0.0,0.0,0.5,False,False,False,5,0.11615604100006749,,,72,
68024,extratrees,6,place,0.02533075936240503,0.004388164305924792,0.5,False,False,False,6,0.13813112499974523,,,72,
68024,extratrees,7,place,0.009128761900848279,0.01758130224693137,0.5,False,False,False,7,0.13887637500010896,,,72,
68024,extratrees,8,place,0.010585960671781115,0.0038857733161277008,0.5,False,False,False,8,0.1501311669999268,,,72,
68024,extratrees,9,place,0.45942984700161305,0.027275093435196598,0.5,False,False,False,9,0.15225620799992612,,,72,
68024,extratrees,10,bank,0.8491495327444081,0.47686440941969854,0.5,False,False,False,9,0.1491582919998109,,,0,
68024,acwm,1,place,0.0686589188104801,,0.5,False,False,False,1,2.9398315429998547,1.6497591920006016,316cf1ac-2ed8-40c4-b23e-e6e76aeb00db,72,
68024,acwm,2,place,0.07563789878959662,,0.5,False,False,False,2,2.7429255850001937,1.5273972810000487,3e16c96e-9645-4b9b-8b1e-50e21fad9e32,72,
68024,acwm,3,place,0.053989865773379046,,0.5,False,False,False,3,2.5710802929997953,1.4484953470000619,3f39464d-0798-4334-aad6-86f81241a936,72,
68024,acwm,4,place,0.06222086444882113,,0.5,False,False,False,4,2.8689162509999733,1.7329960450006183,02bdf618-3b55-46d7-b8db-6a91b9c713c3,72,
68024,acwm,5,place,0.10700225200399491,,0.5,False,False,False,5,2.7614539600008357,1.4587645500005237,c4bac860-7611-474e-9a26-6ae61ad0fb08,72,
68024,acwm,6,place,0.07892499508526378,,0.5,False,False,False,6,2.7974323759999606,1.6636839610000607,54b6d005-f439-431f-9941-9b1a06d31768,72,
68024,acwm,7,place,0.09357276174324589,,0.5,False,False,False,7,2.92924237599982,1.718061960000341,d4c9fff4-b896-4fd0-96d4-62c00f881c9f,72,
68024,acwm,8,place,0.13128501296345899,,0.5,False,False,False,8,2.8990052930003003,1.6590866870001264,fd189176-ef8d-4966-9b9d-6c9b7b0b7ec9,72,
68024,acwm,9,place,0.03941166962452363,,0.5,False,False,False,9,2.721518751000076,1.6132765239999571,c2d0e3b6-84a0-45d3-b3e5-e53c8619862c,72,
68024,acwm,10,bank,0.7262966751346456,,0.5,False,False,False,9,2.8767412509996575,1.6559850459998415,7004f83d-1e51-483c-9a84-d5a83fadca7c,0,
68025,vla,1,place,,,,False,False,False,1,8.749993867240846e-07,,,72,
68025,vla,2,place,,,,False,False,False,2,8.750002962187864e-07,,,72,
68025,vla,3,place,,,,False,False,False,3,7.500002539018169e-07,,,72,
68025,vla,4,place,,,,False,False,False,4,7.91999809734989e-07,,,72,
68025,vla,5,place,,,,False,False,False,5,5.840001904289238e-07,,,72,
68025,vla,6,place,,,,False,False,False,6,5.830006557516754e-07,,,72,
68025,vla,7,place,,,,False,True,False,7,7.500002539018169e-07,,,72,
68025,vla,8,place,,,,True,True,True,0,7.500002539018169e-07,,,72,
68025,rule,1,place,,,,False,False,False,1,1.0000003385357559e-06,,,72,
68025,rule,2,place,,,,False,False,False,2,1.3750004654866643e-06,,,72,
68025,rule,3,place,,,,False,False,False,3,9.1600031737471e-07,,,72,
68025,rule,4,place,,,,False,False,False,4,9.169998520519584e-07,,,72,
68025,rule,5,place,,,,False,False,False,5,9.57999873207882e-07,,,72,
68025,rule,6,place,,,,False,False,False,6,9.1600031737471e-07,,,72,
68025,rule,7,place,,,,False,True,False,7,8.329998308909126e-07,,,72,
68025,rule,8,bank,,,,True,True,True,0,8.750002962187864e-07,,,0,
68025,width_rule,1,place,,,,False,False,False,1,1.7500005924375728e-06,,,72,
68025,width_rule,2,place,,,,False,False,False,2,2.0830002540606074e-06,,,72,
68025,width_rule,3,place,,,,False,False,False,3,1.7920001482707448e-06,,,72,
68025,width_rule,4,place,,,,False,False,False,4,1.958000211743638e-06,,,72,
68025,width_rule,5,place,,,,False,False,False,5,1.4589995771530084e-06,,,72,
68025,width_rule,6,place,,,,False,False,False,6,1.5840005289646797e-06,,,72,
68025,width_rule,7,bank,,,,False,True,False,6,1.5000005078036338e-06,,,0,
68025,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.15131045899943274,,,72,
68025,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.1334147090001352,,,72,
68025,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.12547725000058563,,,72,
68025,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.13144070799990004,,,72,
68025,extratrees,5,place,0.0,0.0,0.5,False,False,False,5,0.12431037500027742,,,72,
68025,extratrees,6,place,0.09147260001519657,0.002169652855543113,0.5,False,False,False,6,0.12370158300018375,,,72,
68025,extratrees,7,bank,0.9497656235230059,0.09186847662034531,0.5,False,True,False,6,0.14617995800017525,,,0,
68025,acwm,1,place,0.055130577678782273,,0.5,False,False,False,1,2.7109114180002507,1.5882742579997284,c35ac30b-f398-4e8c-800b-8e6065893bd5,72,
68025,acwm,2,place,0.038968664414811775,,0.5,False,False,False,2,2.8712306259994875,1.714805829999932,c1e3d050-80d8-40cb-83ba-1a99b5f7b30b,72,
68025,acwm,3,place,0.04993130245188484,,0.5,False,False,False,3,2.685936376999962,1.6195131699996637,54c35bc8-fdf4-43b0-8864-5be06797aa74,72,
68025,acwm,4,place,0.08380056444892262,,0.5,False,False,False,4,2.841852251000091,1.711568048999652,499e13e8-99c6-41f3-b59c-01d749c88ea3,72,
68025,acwm,5,bank,0.8828210424919932,,0.5,False,False,False,4,2.8348886679996212,1.7113434359998791,5a95595c-1344-448a-9659-af9a8682e6bb,0,
68026,vla,1,place,,,,False,False,False,1,1.0829999155248515e-06,,,72,
68026,vla,2,place,,,,False,False,False,2,1.041999894368928e-06,,,72,
68026,vla,3,place,,,,False,False,False,3,6.669997674180195e-07,,,72,
68026,vla,4,place,,,,False,False,False,4,6.250002115848474e-07,,,72,
68026,vla,5,place,,,,False,False,False,5,8.329998308909126e-07,,,72,
68026,vla,6,place,,,,False,False,False,6,9.169998520519584e-07,,,72,
68026,vla,7,place,,,,False,False,False,7,7.079997885739431e-07,,,72,
68026,vla,8,place,,,,False,False,False,8,7.079997885739431e-07,,,72,
68026,vla,9,place,,,,False,False,False,9,6.250002115848474e-07,,,72,
68026,vla,10,place,,,,False,False,False,10,7.090002327458933e-07,,,72,
68026,rule,1,place,,,,False,False,False,1,9.57999873207882e-07,,,72,
68026,rule,2,place,,,,False,False,False,2,1.0839994502021e-06,,,72,
68026,rule,3,place,,,,False,False,False,3,9.580007827025838e-07,,,72,
68026,rule,4,place,,,,False,False,False,4,1.041999894368928e-06,,,72,
68026,rule,5,place,,,,False,False,False,5,9.99999429041054e-07,,,72,
68026,rule,6,place,,,,False,False,False,6,8.340002750628628e-07,,,72,
68026,rule,7,place,,,,False,False,False,7,1.166000402008649e-06,,,72,
68026,rule,8,place,,,,False,False,False,8,8.329998308909126e-07,,,72,
68026,rule,9,place,,,,False,False,False,9,9.57999873207882e-07,,,72,
68026,rule,10,bank,,,,False,False,False,9,1.1669999366858974e-06,,,0,
68026,width_rule,1,place,,,,False,False,False,1,1.9170001905877143e-06,,,72,
68026,width_rule,2,place,,,,False,False,False,2,1.8749997252598405e-06,,,72,
68026,width_rule,3,place,,,,False,False,False,3,1.6670001059537753e-06,,,72,
68026,width_rule,4,place,,,,False,False,False,4,1.708000127109699e-06,,,72,
68026,width_rule,5,place,,,,False,False,False,5,1.915999746415764e-06,,,72,
68026,width_rule,6,place,,,,False,False,False,6,1.6250005501206033e-06,,,72,
68026,width_rule,7,place,,,,False,False,False,7,1.45800004247576e-06,,,72,
68026,width_rule,8,place,,,,False,False,False,8,1.99999976757681e-06,,,72,
68026,width_rule,9,bank,,,,False,False,False,8,1.749999682942871e-06,,,0,
68026,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.14374504100032937,,,72,
68026,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.127437834000375,,,72,
68026,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.12843229100053577,,,72,
68026,extratrees,4,place,0.0,0.0,0.5,False,False,False,4,0.13526804199955222,,,72,
68026,extratrees,5,place,0.0,0.0,0.5,False,False,False,5,0.13440116699985083,,,72,
68026,extratrees,6,place,0.014761209522970616,0.0,0.5,False,False,False,6,0.16836595899985696,,,72,
68026,extratrees,7,place,0.0034322409211691757,0.010667693081805074,0.5,False,False,False,7,0.13709974999983388,,,72,
68026,extratrees,8,place,0.0,0.005252387582995058,0.5,False,False,False,8,0.13638683399949514,,,72,
68026,extratrees,9,place,0.2924989138058088,0.02633769049030865,0.5,False,False,False,9,0.12804466600027808,,,72,
68026,extratrees,10,bank,0.7771993104110954,0.4205384944420286,0.5,False,False,False,9,0.14226970900017477,,,0,
68026,acwm,1,place,0.04897814671182706,,0.5,False,False,False,1,2.8661353349998535,1.7432105900006718,ed5627d2-3f2d-4b39-a97c-a5b8631bb738,72,
68026,acwm,2,place,0.10574947747623362,,0.5,False,False,False,2,2.8560544590000063,1.7144815579995338,d33c2a55-c70b-4d24-89e0-bd6c3f2ea3b6,72,
68026,acwm,3,place,0.0578760791262707,,0.5,False,False,False,3,2.806031668000287,1.7072311960000661,867858e0-3416-4acc-88b1-77edcfdf8084,72,
68026,acwm,4,place,0.09423614382124147,,0.5,False,False,False,4,2.924744334999559,1.6605950129996927,dfac2f98-dc19-4917-8a0d-ed53f37921d1,72,
68026,acwm,5,place,0.05999346101490088,,0.5,False,False,False,5,2.812089750999803,1.6499674469996535,85a253ad-f796-4974-b722-bb3c005ee80f,72,
68026,acwm,6,place,0.11966982789373444,,0.5,False,False,False,6,2.751126292000663,1.5562556439999753,ef63fb99-210a-45ec-8236-5c1ceff9f36b,72,
68026,acwm,7,place,0.07265468968112382,,0.5,False,False,False,7,2.7620362930001647,1.5566128479995314,9bcfa411-6ea4-441b-b197-82deecbc744a,72,
68026,acwm,8,place,0.07915623624940865,,0.5,False,False,False,8,2.919266543000049,1.6705353299994385,2b77266e-4c6b-43f1-b6fd-cbc92b9c56af,72,
68026,acwm,9,place,0.04914029483777577,,0.5,False,False,False,9,2.7750244589997237,1.5117558669999198,a6d26ef5-e489-4cf8-877e-0a6e79547f12,72,
68026,acwm,10,place,0.05167337943467975,,0.5,False,False,False,10,2.8988239179998345,1.668665439000506,df4cb0e3-5869-43c9-bd75-2085c71f242d,72,
68027,vla,1,place,,,,False,False,False,1,7.500002539018169e-07,,,72,
68027,vla,2,place,,,,False,False,False,2,9.170007615466602e-07,,,72,
68027,vla,3,place,,,,False,False,False,3,7.91999809734989e-07,,,72,
68027,vla,4,place,,,,False,False,False,4,1.166000402008649e-06,,,72,
68027,vla,5,place,,,,False,False,False,5,7.91999809734989e-07,,,72,
68027,vla,6,place,,,,False,False,False,6,7.500002539018169e-07,,,72,
68027,vla,7,place,,,,False,True,False,7,7.079997885739431e-07,,,72,
68027,vla,8,place,,,,True,True,True,0,7.080006980686449e-07,,,0,
68027,rule,1,place,,,,False,False,False,1,1.0839994502021e-06,,,72,
68027,rule,2,place,,,,False,False,False,2,1.249999513674993e-06,,,72,
68027,rule,3,place,,,,False,False,False,3,7.909993655630387e-07,,,72,
68027,rule,4,place,,,,False,False,False,4,7.909993655630387e-07,,,72,
68027,rule,5,place,,,,False,False,False,5,1.2919999790028669e-06,,,72,
68027,rule,6,place,,,,False,False,False,6,1.166000402008649e-06,,,72,
68027,rule,7,bank,,,,False,True,False,6,9.159994078800082e-07,,,0,
68027,width_rule,1,place,,,,False,False,False,1,2.0830002540606074e-06,,,72,
68027,width_rule,2,place,,,,False,False,False,2,1.749999682942871e-06,,,72,
68027,width_rule,3,place,,,,False,False,False,3,1.5830000847927295e-06,,,72,
68027,width_rule,4,place,,,,False,False,False,4,1.708000127109699e-06,,,72,
68027,width_rule,5,place,,,,False,False,False,5,1.499999598308932e-06,,,72,
68027,width_rule,6,place,,,,False,False,False,6,1.5830000847927295e-06,,,72,
68027,width_rule,7,bank,,,,False,True,False,6,1.5420000636368059e-06,,,0,
68027,extratrees,1,place,0.0,0.0,0.5,False,False,False,1,0.12651924999954645,,,72,
68027,extratrees,2,place,0.0,0.0,0.5,False,False,False,2,0.1356768749992625,,,72,
68027,extratrees,3,place,0.0,0.0,0.5,False,False,False,3,0.14916175000053045,,,72,
68027,extratrees,4,place,0.0036214953271028034,0.0036214953271028034,0.5,False,False,False,4,0.1435921669999516,,,72,
